X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.00055028,-0.031069,,0.00055028,-0.694894
0.00055128,-0.0316656,,0.00055128,-0.709285
0.00055228,-0.0322609,,0.00055228,-0.723685
0.00055328,-0.032855,,0.00055328,-0.738093
0.00055428,-0.0334478,,0.00055428,-0.752508
0.00055528,-0.0340393,,0.00055528,-0.76693
0.00055628,-0.0346294,,0.00055628,-0.781357
0.00055728,-0.0352181,,0.00055728,-0.795789
0.00055828,-0.0358055,,0.00055828,-0.810224
0.00055928,-0.0363915,,0.00055928,-0.824662
0.00056028,-0.036976,,0.00056028,-0.839103
0.00056128,-0.037559,,0.00056128,-0.853544
0.00056228,-0.0381406,,0.00056228,-0.867986
0.00056328,-0.0387207,,0.00056328,-0.882428
0.00056428,-0.0392992,,0.00056428,-0.896868
0.00056528,-0.0398762,,0.00056528,-0.911305
0.00056628,-0.0404516,,0.00056628,-0.92574
0.00056728,-0.0410254,,0.00056728,-0.940171
0.00056828,-0.0415976,,0.00056828,-0.954596
0.00056928,-0.0421682,,0.00056928,-0.969016
0.00057028,-0.042737,,0.00057028,-0.983429
0.00057128,-0.0433042,,0.00057128,-0.997835
0.00057228,-0.0438697,,0.00057228,-1.01223
0.00057328,-0.0444335,,0.00057328,-1.02662
0.00057428,-0.0449955,,0.00057428,-1.041
0.00057528,-0.0455557,,0.00057528,-1.05536
0.00057628,-0.0461142,,0.00057628,-1.06972
0.00057728,-0.0466708,,0.00057728,-1.08406
0.00057828,-0.0472255,,0.00057828,-1.09839
0.00057928,-0.0477784,,0.00057928,-1.1127
0.00058028,-0.0483295,,0.00058028,-1.127
0.00058128,-0.0488786,,0.00058128,-1.14128
0.00058228,-0.0494257,,0.00058228,-1.15554
0.00058328,-0.049971,,0.00058328,-1.16978
0.00058428,-0.0505142,,0.00058428,-1.18401
0.00058528,-0.0510555,,0.00058528,-1.19821
0.00058628,-0.0515947,,0.00058628,-1.2124
0.00058728,-0.0521319,,0.00058728,-1.22656
0.00058828,-0.0526671,,0.00058828,-1.2407
0.00058928,-0.0532002,,0.00058928,-1.25481
0.00059028,-0.0537311,,0.00059028,-1.2689
0.00059128,-0.05426,,0.00059128,-1.28296
0.00059228,-0.0547867,,0.00059228,-1.297
0.00059328,-0.0553112,,0.00059328,-1.31101
0.00059428,-0.0558336,,0.00059428,-1.32499
0.00059528,-0.0563538,,0.00059528,-1.33894
0.00059628,-0.0568717,,0.00059628,-1.35286
0.00059728,-0.0573874,,0.00059728,-1.36675
0.00059828,-0.0579008,,0.00059828,-1.3806
0.00059928,-0.0584119,,0.00059928,-1.39443
0.00060028,-0.0589208,,0.00060028,-1.40822
0.00060128,-0.0594273,,0.00060128,-1.42197
0.00060228,-0.0599314,,0.00060228,-1.43569
0.00060328,-0.0604332,,0.00060328,-1.44937
0.00060428,-0.0609326,,0.00060428,-1.46301
0.00060528,-0.0614296,,0.00060528,-1.47661
0.00060628,-0.0619242,,0.00060628,-1.49018
0.00060728,-0.0624163,,0.00060728,-1.5037
0.00060828,-0.062906,,0.00060828,-1.51718
0.00060928,-0.0633932,,0.00060928,-1.53062
0.00061028,-0.0638779,,0.00061028,-1.54401
0.00061128,-0.06436,,0.00061128,-1.55736
0.00061228,-0.0648396,,0.00061228,-1.57067
0.00061328,-0.0653167,,0.00061328,-1.58392
0.00061428,-0.0657912,,0.00061428,-1.59714
0.00061528,-0.0662631,,0.00061528,-1.6103
0.00061628,-0.0667323,,0.00061628,-1.62341
0.00061728,-0.0671989,,0.00061728,-1.63648
0.00061828,-0.0676629,,0.00061828,-1.64949
0.00061928,-0.0681242,,0.00061928,-1.66245
0.00062028,-0.0685829,,0.00062028,-1.67536
0.00062128,-0.0690388,,0.00062128,-1.68821
0.00062228,-0.0694919,,0.00062228,-1.70101
0.00062328,-0.0699424,,0.00062328,-1.71375
0.00062428,-0.0703901,,0.00062428,-1.72644
0.00062528,-0.070835,,0.00062528,-1.73907
0.00062628,-0.0712771,,0.00062628,-1.75164
0.00062728,-0.0717164,,0.00062728,-1.76416
0.00062828,-0.0721528,,0.00062828,-1.77661
0.00062928,-0.0725864,,0.00062928,-1.789
0.00063028,-0.0730172,,0.00063028,-1.80133
0.00063128,-0.073445,,0.00063128,-1.8136
0.00063228,-0.07387,,0.00063228,-1.8258
0.00063328,-0.0742921,,0.00063328,-1.83794
0.00063428,-0.0747112,,0.00063428,-1.85001
0.00063528,-0.0751273,,0.00063528,-1.86202
0.00063628,-0.0755405,,0.00063628,-1.87396
0.00063728,-0.0759508,,0.00063728,-1.88583
0.00063828,-0.076358,,0.00063828,-1.89763
0.00063928,-0.0767622,,0.00063928,-1.90937
0.00064028,-0.0771633,,0.00064028,-1.92103
0.00064128,-0.0775615,,0.00064128,-1.93262
0.00064228,-0.0779565,,0.00064228,-1.94414
0.00064328,-0.0783485,,0.00064328,-1.95559
0.00064428,-0.0787374,,0.00064428,-1.96696
0.00064528,-0.0791232,,0.00064528,-1.97825
0.00064628,-0.0795059,,0.00064628,-1.98947
0.00064728,-0.0798854,,0.00064728,-2.00062
0.00064828,-0.0802618,,0.00064828,-2.01169
0.00064928,-0.080635,,0.00064928,-2.02268
0.00065028,-0.081005,,0.00065028,-2.03359
0.00065128,-0.0813718,,0.00065128,-2.04442
0.00065228,-0.0817354,,0.00065228,-2.05517
0.00065328,-0.0820958,,0.00065328,-2.06583
0.00065428,-0.0824529,,0.00065428,-2.07642
0.00065528,-0.0828068,,0.00065528,-2.08692
0.00065628,-0.0831574,,0.00065628,-2.09734
0.00065728,-0.0835048,,0.00065728,-2.10768
0.00065828,-0.0838488,,0.00065828,-2.11793
0.00065928,-0.0841895,,0.00065928,-2.12809
0.00066028,-0.0845269,,0.00066028,-2.13816
0.00066128,-0.084861,,0.00066128,-2.14815
0.00066228,-0.0851917,,0.00066228,-2.15805
0.00066328,-0.0855191,,0.00066328,-2.16786
0.00066428,-0.085843,,0.00066428,-2.17759
0.00066528,-0.0861636,,0.00066528,-2.18722
0.00066628,-0.0864808,,0.00066628,-2.19676
0.00066728,-0.0867946,,0.00066728,-2.2062
0.00066828,-0.0871049,,0.00066828,-2.21556
0.00066928,-0.0874118,,0.00066928,-2.22482
0.00067028,-0.0877153,,0.00067028,-2.23398
0.00067128,-0.0880153,,0.00067128,-2.24306
0.00067228,-0.0883118,,0.00067228,-2.25203
0.00067328,-0.0886048,,0.00067328,-2.26091
0.00067428,-0.0888944,,0.00067428,-2.2697
0.00067528,-0.0891804,,0.00067528,-2.27838
0.00067628,-0.0894629,,0.00067628,-2.28697
0.00067728,-0.0897419,,0.00067728,-2.29546
0.00067828,-0.0900173,,0.00067828,-2.30384
0.00067928,-0.0902892,,0.00067928,-2.31213
0.00068028,-0.0905575,,0.00068028,-2.32032
0.00068128,-0.0908222,,0.00068128,-2.32841
0.00068228,-0.0910834,,0.00068228,-2.33639
0.00068328,-0.0913409,,0.00068328,-2.34427
0.00068428,-0.0915949,,0.00068428,-2.35205
0.00068528,-0.0918452,,0.00068528,-2.35972
0.00068628,-0.0920919,,0.00068628,-2.36729
0.00068728,-0.092335,,0.00068728,-2.37475
0.00068828,-0.0925744,,0.00068828,-2.38211
0.00068928,-0.0928102,,0.00068928,-2.38936
0.00069028,-0.0930423,,0.00069028,-2.39651
0.00069128,-0.0932707,,0.00069128,-2.40355
0.00069228,-0.0934955,,0.00069228,-2.41047
0.00069328,-0.0937165,,0.00069328,-2.4173
0.00069428,-0.0939339,,0.00069428,-2.42401
0.00069528,-0.0941475,,0.00069528,-2.43061
0.00069628,-0.0943575,,0.00069628,-2.4371
0.00069728,-0.0945637,,0.00069728,-2.44348
0.00069828,-0.0947661,,0.00069828,-2.44975
0.00069928,-0.0949649,,0.00069928,-2.45591
0.00070028,-0.0951599,,0.00070028,-2.46196
0.00070128,-0.0953511,,0.00070128,-2.4679
0.00070228,-0.0955386,,0.00070228,-2.47372
0.00070328,-0.0957223,,0.00070328,-2.47943
0.00070428,-0.0959022,,0.00070428,-2.48502
0.00070528,-0.0960783,,0.00070528,-2.4905
0.00070628,-0.0962506,,0.00070628,-2.49587
0.00070728,-0.0964192,,0.00070728,-2.50112
0.00070828,-0.0965839,,0.00070828,-2.50625
0.00070928,-0.0967448,,0.00070928,-2.51127
0.00071028,-0.0969019,,0.00071028,-2.51617
0.00071128,-0.0970552,,0.00071128,-2.52096
0.00071228,-0.0972046,,0.00071228,-2.52562
0.00071328,-0.0973502,,0.00071328,-2.53018
0.00071428,-0.097492,,0.00071428,-2.53461
0.00071528,-0.0976299,,0.00071528,-2.53892
0.00071628,-0.097764,,0.00071628,-2.54312
0.00071728,-0.0978942,,0.00071728,-2.5472
0.00071828,-0.0980205,,0.00071828,-2.55115
0.00071928,-0.098143,,0.00071928,-2.55499
0.00072028,-0.0982615,,0.00072028,-2.55871
0.00072128,-0.0983762,,0.00072128,-2.56231
0.00072228,-0.0984871,,0.00072228,-2.56579
0.00072328,-0.098594,,0.00072328,-2.56915
0.00072428,-0.0986971,,0.00072428,-2.57238
0.00072528,-0.0987962,,0.00072528,-2.5755
0.00072628,-0.0988915,,0.00072628,-2.57849
0.00072728,-0.0989828,,0.00072728,-2.58137
0.00072828,-0.0990702,,0.00072828,-2.58412
0.00072928,-0.0991538,,0.00072928,-2.58674
0.00073028,-0.0992334,,0.00073028,-2.58925
0.00073128,-0.0993091,,0.00073128,-2.59163
0.00073228,-0.0993808,,0.00073228,-2.5939
0.00073328,-0.0994487,,0.00073328,-2.59603
0.00073428,-0.0995126,,0.00073428,-2.59805
0.00073528,-0.0995726,,0.00073528,-2.59994
0.00073628,-0.0996287,,0.00073628,-2.60171
0.00073728,-0.0996808,,0.00073728,-2.60335
0.00073828,-0.099729,,0.00073828,-2.60487
0.00073928,-0.0997732,,0.00073928,-2.60627
0.00074028,-0.0998136,,0.00074028,-2.60755
0.00074128,-0.0998499,,0.00074128,-2.60869
0.00074228,-0.0998824,,0.00074228,-2.60972
0.00074328,-0.0999109,,0.00074328,-2.61062
0.00074428,-0.0999354,,0.00074428,-2.6114
0.00074528,-0.099956,,0.00074528,-2.61205
0.00074628,-0.0999727,,0.00074628,-2.61258
0.00074728,-0.0999854,,0.00074728,-2.61298
0.00074828,-0.0999942,,0.00074828,-2.61326
0.00074928,-0.099999,,0.00074928,-2.61342
0.00075028,-0.0999998,,0.00075028,-2.61345
0.00075128,-0.0999968,,0.00075128,-2.61336
0.00075228,-0.0999897,,0.00075228,-2.61314
0.00075328,-0.0999788,,0.00075328,-2.6128
0.00075428,-0.0999638,,0.00075428,-2.61233
0.00075528,-0.099945,,0.00075528,-2.61174
0.00075628,-0.0999222,,0.00075628,-2.61102
0.00075728,-0.0998954,,0.00075728,-2.61018
0.00075828,-0.0998647,,0.00075828,-2.60922
0.00075928,-0.0998301,,0.00075928,-2.60813
0.00076028,-0.0997915,,0.00076028,-2.60692
0.00076128,-0.0997489,,0.00076128,-2.60558
0.00076228,-0.0997025,,0.00076228,-2.60412
0.00076328,-0.0996521,,0.00076328,-2.60254
0.00076428,-0.0995978,,0.00076428,-2.60083
0.00076528,-0.0995395,,0.00076528,-2.599
0.00076628,-0.0994773,,0.00076628,-2.59705
0.00076728,-0.0994112,,0.00076728,-2.59497
0.00076828,-0.0993411,,0.00076828,-2.59277
0.00076928,-0.0992672,,0.00076928,-2.59045
0.00077028,-0.0991893,,0.00077028,-2.588
0.00077128,-0.0991075,,0.00077128,-2.58544
0.00077228,-0.0990217,,0.00077228,-2.58275
0.00077328,-0.0989321,,0.00077328,-2.57993
0.00077428,-0.0988386,,0.00077428,-2.577
0.00077528,-0.0987412,,0.00077528,-2.57394
0.00077628,-0.0986398,,0.00077628,-2.57077
0.00077728,-0.0985346,,0.00077728,-2.56747
0.00077828,-0.0984255,,0.00077828,-2.56405
0.00077928,-0.0983125,,0.00077928,-2.56051
0.00078028,-0.0981956,,0.00078028,-2.55685
0.00078128,-0.0980748,,0.00078128,-2.55307
0.00078228,-0.0979502,,0.00078228,-2.54917
0.00078328,-0.0978217,,0.00078328,-2.54515
0.00078428,-0.0976894,,0.00078428,-2.54102
0.00078528,-0.0975531,,0.00078528,-2.53676
0.00078628,-0.0974131,,0.00078628,-2.53239
0.00078728,-0.0972692,,0.00078728,-2.52789
0.00078828,-0.0971214,,0.00078828,-2.52328
0.00078928,-0.0969698,,0.00078928,-2.51855
0.00079028,-0.0968144,,0.00079028,-2.51371
0.00079128,-0.0966552,,0.00079128,-2.50875
0.00079228,-0.0964921,,0.00079228,-2.50367
0.00079328,-0.0963253,,0.00079328,-2.49848
0.00079428,-0.0961546,,0.00079428,-2.49317
0.00079528,-0.0959801,,0.00079528,-2.48774
0.00079628,-0.0958019,,0.00079628,-2.48221
0.00079728,-0.0956199,,0.00079728,-2.47655
0.00079828,-0.095434,,0.00079828,-2.47079
0.00079928,-0.0952445,,0.00079928,-2.46491
0.00080028,-0.0950511,,0.00080028,-2.45892
0.00080128,-0.0948541,,0.00080128,-2.45281
0.00080228,-0.0946532,,0.00080228,-2.44659
0.00080328,-0.0944487,,0.00080328,-2.44027
0.00080428,-0.0942404,,0.00080428,-2.43383
0.00080528,-0.0940283,,0.00080528,-2.42728
0.00080628,-0.0938126,,0.00080628,-2.42062
0.00080728,-0.0935932,,0.00080728,-2.41385
0.00080828,-0.09337,,0.00080828,-2.40698
0.00080928,-0.0931432,,0.00080928,-2.39999
0.00081028,-0.0929127,,0.00081028,-2.3929
0.00081128,-0.0926786,,0.00081128,-2.3857
0.00081228,-0.0924408,,0.00081228,-2.37839
0.00081328,-0.0921993,,0.00081328,-2.37098
0.00081428,-0.0919542,,0.00081428,-2.36346
0.00081528,-0.0917055,,0.00081528,-2.35584
0.00081628,-0.0914531,,0.00081628,-2.34811
0.00081728,-0.0911971,,0.00081728,-2.34028
0.00081828,-0.0909376,,0.00081828,-2.33235
0.00081928,-0.0906744,,0.00081928,-2.32431
0.00082028,-0.0904077,,0.00082028,-2.31617
0.00082128,-0.0901374,,0.00082128,-2.30793
0.00082228,-0.0898635,,0.00082228,-2.29959
0.00082328,-0.0895861,,0.00082328,-2.29115
0.00082428,-0.0893051,,0.00082428,-2.28261
0.00082528,-0.0890206,,0.00082528,-2.27397
0.00082628,-0.0887327,,0.00082628,-2.26524
0.00082728,-0.0884412,,0.00082728,-2.2564
0.00082828,-0.0881462,,0.00082828,-2.24747
0.00082928,-0.0878477,,0.00082928,-2.23845
0.00083028,-0.0875458,,0.00083028,-2.22933
0.00083128,-0.0872404,,0.00083128,-2.22011
0.00083228,-0.0869316,,0.00083228,-2.2108
0.00083328,-0.0866193,,0.00083328,-2.2014
0.00083428,-0.0863036,,0.00083428,-2.1919
0.00083528,-0.0859845,,0.00083528,-2.18232
0.00083628,-0.085662,,0.00083628,-2.17264
0.00083728,-0.0853362,,0.00083728,-2.16287
0.00083828,-0.0850069,,0.00083828,-2.15301
0.00083928,-0.0846743,,0.00083928,-2.14307
0.00084028,-0.0843384,,0.00084028,-2.13303
0.00084128,-0.0839991,,0.00084128,-2.12291
0.00084228,-0.0836565,,0.00084228,-2.1127
0.00084328,-0.0833107,,0.00084328,-2.10241
0.00084428,-0.0829615,,0.00084428,-2.09203
0.00084528,-0.082609,,0.00084528,-2.08156
0.00084628,-0.0822533,,0.00084628,-2.07102
0.00084728,-0.0818944,,0.00084728,-2.06039
0.00084828,-0.0815322,,0.00084828,-2.04968
0.00084928,-0.0811668,,0.00084928,-2.03888
0.00085028,-0.0807982,,0.00085028,-2.02801
0.00085128,-0.0804264,,0.00085128,-2.01706
0.00085228,-0.0800514,,0.00085228,-2.00603
0.00085328,-0.0796732,,0.00085328,-1.99492
0.00085428,-0.079292,,0.00085428,-1.98374
0.00085528,-0.0789076,,0.00085528,-1.97247
0.00085628,-0.07852,,0.00085628,-1.96114
0.00085728,-0.0781294,,0.00085728,-1.94973
0.00085828,-0.0777357,,0.00085828,-1.93824
0.00085928,-0.0773389,,0.00085928,-1.92668
0.00086028,-0.0769391,,0.00086028,-1.91506
0.00086128,-0.0765362,,0.00086128,-1.90335
0.00086228,-0.0761303,,0.00086228,-1.89158
0.00086328,-0.0757214,,0.00086328,-1.87974
0.00086428,-0.0753095,,0.00086428,-1.86784
0.00086528,-0.0748946,,0.00086528,-1.85586
0.00086628,-0.0744768,,0.00086628,-1.84382
0.00086728,-0.0740561,,0.00086728,-1.83171
0.00086828,-0.0736324,,0.00086828,-1.81954
0.00086928,-0.0732058,,0.00086928,-1.8073
0.00087028,-0.0727763,,0.00087028,-1.795
0.00087128,-0.072344,,0.00087128,-1.78263
0.00087228,-0.0719088,,0.00087228,-1.77021
0.00087328,-0.0714707,,0.00087328,-1.75772
0.00087428,-0.0710298,,0.00087428,-1.74518
0.00087528,-0.0705862,,0.00087528,-1.73258
0.00087628,-0.0701397,,0.00087628,-1.71992
0.00087728,-0.0696905,,0.00087728,-1.7072
0.00087828,-0.0692385,,0.00087828,-1.69442
0.00087928,-0.0687838,,0.00087928,-1.68159
0.00088028,-0.0683264,,0.00088028,-1.66871
0.00088128,-0.0678662,,0.00088128,-1.65577
0.00088228,-0.0674034,,0.00088228,-1.64278
0.00088328,-0.066938,,0.00088328,-1.62974
0.00088428,-0.0664699,,0.00088428,-1.61665
0.00088528,-0.0659991,,0.00088528,-1.60351
0.00088628,-0.0655258,,0.00088628,-1.59032
0.00088728,-0.0650499,,0.00088728,-1.57709
0.00088828,-0.0645714,,0.00088828,-1.5638
0.00088928,-0.0640903,,0.00088928,-1.55047
0.00089028,-0.0636067,,0.00089028,-1.5371
0.00089128,-0.0631207,,0.00089128,-1.52368
0.00089228,-0.0626321,,0.00089228,-1.51022
0.00089328,-0.062141,,0.00089328,-1.49671
0.00089428,-0.0616475,,0.00089428,-1.48317
0.00089528,-0.0611516,,0.00089528,-1.46958
0.00089628,-0.0606532,,0.00089628,-1.45596
0.00089728,-0.0601525,,0.00089728,-1.44229
0.00089828,-0.0596494,,0.00089828,-1.42859
0.00089928,-0.0591439,,0.00089928,-1.41485
0.00090028,-0.0586361,,0.00090028,-1.40108
0.00090128,-0.058126,,0.00090128,-1.38727
0.00090228,-0.0576136,,0.00090228,-1.37343
0.00090328,-0.0570989,,0.00090328,-1.35956
0.00090428,-0.0565819,,0.00090428,-1.34565
0.00090528,-0.0560627,,0.00090528,-1.33171
0.00090628,-0.0555413,,0.00090628,-1.31775
0.00090728,-0.0550178,,0.00090728,-1.30375
0.00090828,-0.054492,,0.00090828,-1.28972
0.00090928,-0.0539641,,0.00090928,-1.27567
0.00091028,-0.0534341,,0.00091028,-1.26159
0.00091128,-0.0529019,,0.00091128,-1.24749
0.00091228,-0.0523677,,0.00091228,-1.23336
0.00091328,-0.0518314,,0.00091328,-1.21921
0.00091428,-0.051293,,0.00091428,-1.20504
0.00091528,-0.0507526,,0.00091528,-1.19084
0.00091628,-0.0502103,,0.00091628,-1.17662
0.00091728,-0.0496659,,0.00091728,-1.16239
0.00091828,-0.0491196,,0.00091828,-1.14813
0.00091928,-0.0485713,,0.00091928,-1.13386
0.00092028,-0.0480211,,0.00092028,-1.11957
0.00092128,-0.047469,,0.00092128,-1.10526
0.00092228,-0.0469151,,0.00092228,-1.09094
0.00092328,-0.0463593,,0.00092328,-1.0766
0.00092428,-0.0458017,,0.00092428,-1.06225
0.00092528,-0.0452422,,0.00092528,-1.04789
0.00092628,-0.044681,,0.00092628,-1.03352
0.00092728,-0.044118,,0.00092728,-1.01913
0.00092828,-0.0435533,,0.00092828,-1.00474
0.00092928,-0.0429868,,0.00092928,-0.990338
0.00093028,-0.0424187,,0.00093028,-0.975927
0.00093128,-0.0418489,,0.00093128,-0.961508
0.00093228,-0.0412774,,0.00093228,-0.947084
0.00093328,-0.0407043,,0.00093328,-0.932655
0.00093428,-0.0401296,,0.00093428,-0.91822
0.00093528,-0.0395533,,0.00093528,-0.903783
0.00093628,-0.0389754,,0.00093628,-0.889343
0.00093728,-0.038396,,0.00093728,-0.8749
0.00093828,-0.0378151,,0.00093828,-0.860457
0.00093928,-0.0372327,,0.00093928,-0.846014
0.00094028,-0.0366488,,0.00094028,-0.831572
0.00094128,-0.0360635,,0.00094128,-0.817131
0.00094228,-0.0354768,,0.00094228,-0.802693
0.00094328,-0.0348886,,0.00094328,-0.788259
0.00094428,-0.0342991,,0.00094428,-0.773828
0.00094528,-0.0337082,,0.00094528,-0.759403
0.00094628,-0.033116,,0.00094628,-0.744983
0.00094728,-0.0325225,,0.00094728,-0.73057
0.00094828,-0.0319277,,0.00094828,-0.716165
0.00094928,-0.0313316,,0.00094928,-0.701768
0.00095028,-0.0307343,,0.00095028,-0.687381
0.00095128,-0.0301358,,0.00095128,-0.673004
0.00095228,-0.0295361,,0.00095228,-0.658637
0.00095328,-0.0289353,,0.00095328,-0.644282
0.00095428,-0.0283333,,0.00095428,-0.62994
0.00095528,-0.0277301,,0.00095528,-0.615611
0.00095628,-0.0271259,,0.00095628,-0.601296
0.00095728,-0.0265206,,0.00095728,-0.586996
0.00095828,-0.0259143,,0.00095828,-0.572712
0.00095928,-0.0253069,,0.00095928,-0.558444
0.00096028,-0.0246985,,0.00096028,-0.544193
0.00096128,-0.0240892,,0.00096128,-0.529961
0.00096228,-0.0234789,,0.00096228,-0.515747
0.00096328,-0.0228677,,0.00096328,-0.501553
0.00096428,-0.0222556,,0.00096428,-0.487379
0.00096528,-0.0216426,,0.00096528,-0.473226
0.00096628,-0.0210287,,0.00096628,-0.459095
0.00096728,-0.0204141,,0.00096728,-0.444987
0.00096828,-0.0197986,,0.00096828,-0.430902
0.00096928,-0.0191823,,0.00096928,-0.416841
0.00097028,-0.0185653,,0.00097028,-0.402804
0.00097128,-0.0179475,,0.00097128,-0.388794
0.00097228,-0.0173291,,0.00097228,-0.374809
0.00097328,-0.0167099,,0.00097328,-0.360851
0.00097428,-0.0160901,,0.00097428,-0.346921
0.00097528,-0.0154697,,0.00097528,-0.33302
0.00097628,-0.0148486,,0.00097628,-0.319147
0.00097728,-0.014227,,0.00097728,-0.305304
0.00097828,-0.0136048,,0.00097828,-0.291491
0.00097928,-0.012982,,0.00097928,-0.27771
0.00098028,-0.0123588,,0.00098028,-0.26396
0.00098128,-0.011735,,0.00098128,-0.250242
0.00098228,-0.0111108,,0.00098228,-0.236558
0.00098328,-0.0104862,,0.00098328,-0.222907
0.00098428,-0.00986112,,0.00098428,-0.20929
0.00098528,-0.00923567,,0.00098528,-0.195709
0.00098628,-0.00860986,,0.00098628,-0.182163
0.00098728,-0.00798371,,0.00098728,-0.168653
0.00098828,-0.00735724,,0.00098828,-0.15518
0.00098928,-0.00673048,,0.00098928,-0.141744
0.00099028,-0.00610346,,0.00099028,-0.128347
0.00099128,-0.0054762,,0.00099128,-0.114988
0.00099228,-0.00484872,,0.00099228,-0.101668
0.00099328,-0.00422105,,0.00099328,-0.0883885
0.00099428,-0.00359321,,0.00099428,-0.0751491
0.00099528,-0.00296523,,0.00099528,-0.0619506
0.00099628,-0.00233713,,0.00099628,-0.0487936
0.00099728,-0.00170894,,0.00099728,-0.0356787
0.00099828,-0.00108069,,0.00099828,-0.0226064
0.00099928,-0.000452388,,0.00099928,-0.00957734
0.00100028,0.000175929,,0.00100028,0.00340807
0.00100128,0.000804239,,0.00100128,0.0163492
0.00100228,0.00143252,,0.00100228,0.0292457
0.00100328,0.00206074,,0.00100328,0.0420968
0.00100428,0.00268888,,0.00100428,0.0549022
0.00100528,0.00331691,,0.00100528,0.0676613
0.00100628,0.00394482,,0.00100628,0.0803736
0.00100728,0.00457256,,0.00100728,0.0930387
0.00100828,0.00520013,,0.00100828,0.105656
0.00100928,0.00582749,,0.00100928,0.118225
0.00101028,0.00645462,,0.00101028,0.130746
0.00101128,0.0070815,,0.00101128,0.143217
0.00101228,0.0077081,,0.00101228,0.155639
0.00101328,0.00833439,,0.00101328,0.16801
0.00101428,0.00896035,,0.00101428,0.180332
0.00101528,0.00958597,,0.00101528,0.192602
0.00101628,0.0102112,,0.00101628,0.204821
0.00101728,0.010836,,0.00101728,0.216988
0.00101828,0.0114604,,0.00101828,0.229103
0.00101928,0.0120844,,0.00101928,0.241166
0.00102028,0.0127078,,0.00102028,0.253176
0.00102128,0.0133308,,0.00102128,0.265132
0.00102228,0.0139533,,0.00102228,0.277035
0.00102328,0.0145752,,0.00102328,0.288883
0.00102428,0.0151965,,0.00102428,0.300677
0.00102528,0.0158172,,0.00102528,0.312417
0.00102628,0.0164373,,0.00102628,0.324101
0.00102728,0.0170567,,0.00102728,0.33573
0.00102828,0.0176755,,0.00102828,0.347303
0.00102928,0.0182936,,0.00102928,0.358819
0.00103028,0.0189109,,0.00103028,0.37028
0.00103128,0.0195275,,0.00103128,0.381683
0.00103228,0.0201434,,0.00103228,0.393029
0.00103328,0.0207584,,0.00103328,0.404318
